company_id;industry;naics_description;sic_description;categories;naics_code;naics_codes;sic_code;sic_codes;employees_range;employees;revenue_range;revenue;year_founded;Category;V_Oct19;V_Nov19;V_Dec19;V_Jan20;V_Feb20;V_Mar20;S1_Jan20;S1_Feb20;S1_Mar20;S2_Apr19;S2_May19;S2_Jun19;S2_Jul19;S2_Aug19;S2_Sep19;S2_Oct19;S2_Nov19;S2_Dec19;S2_Jan20;S2_Feb20;industry_ismissing;naics_description_ismissing;sic_description_ismissing;categories_ismissing;naics_code_ismissing;naics_codes_ismissing;sic_code_ismissing;sic_codes_ismissing;employees_range_ismissing;employees_ismissing;revenue_range_ismissing;revenue_ismissing;year_founded_ismissing;Category_ismissing;V_Oct19_ismissing;V_Nov19_ismissing;V_Dec19_ismissing;V_Jan20_ismissing;V_Feb20_ismissing;V_Mar20_ismissing;num_missing
993;Hospitality;Accommodation;Hotels, Rooming Houses, Camps, and Other Lodging Places;call center solution:2.27, discount:2.73, casino:1.36, advertising:0.45, sandals:3.64, mobile application development:1.82, web design:0.45, sales:0.23, theatre:0.91, travel deal:4.09, atl:1.82, jackets:1.36, plan:0.68, french:0.91, adapter:1.59, live chat:2.05, online travel:1.82, customer support:1.36, public transportation:1.82, travel agent:1.59, tequila:1.82, museum:0.91, underground:1.36, backpacking:1.82, internet:0.45, bathing suits:5.0, flight:50.0, tickets:25.0, airline ticket:77.73, book:13.64, business development:0.91, public relations:0.68, retail:0.45, network:0.45, beaches:1.36, ecommerce:0.68, airline:12.5, car rental:50.45, wildlife:1.14, art:0.45, vacation package:1.82, international travel:1.82, direct marketing:1.14, travel agency:1.36, air travel:4.09, iceland:1.82, technology:0.45, rice:1.36, food:0.45, tour:0.68, hotels:16.82, hangers:1.82, travel:18.64;721.0;48, 481, 5615, 721;70.0;70;5000 - 10000;8751.0;> 1000000000;1208693090.0;1933.0;TravelandTourism>AirTravel;24400000.0;23700000.0;22200000.0;23100000.0;20700000.0;15800000.0;3852613;3351446;2118043;253204;257710;256672;252998;255051;255084;252878;294660;303760;315118;315348;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;2
994;Retail;Miscellaneous Store Retailers;Miscellaneous Retail;gift:0.13, pants:0.31, jazz:4.87, discount:8.76, apparel:1.46, retail:0.27, leotards:0.97, skirts:0.31, hair:0.13, specialty retail:0.22, music:0.09, dvd:0.18, teacher:0.18, shipping:1.77, shirts:0.18, fitness:0.13, belts:0.27, dance:40.0, apparel manufacturing:0.44, footwear:0.27, retailer:0.22, slippers:8.36, retail store:0.22, ballet:14.87, store:1.06, shoes:24.42, costumes:6.81, trade:0.09, clothing:5.04, accessory:0.27, child:0.13;453.0;315, 315990, 423910, 4243, 44, 453;59.0;2323, 51, 5137, 59;200 - 500;251.0;10000000 - 50000000;13060786.0;1973.0;Lifestyle>FashionandApparel;580000.0;580000.0;610000.0;760000.0;660000.0;560000.0;109989;88315;69012;56570;54770;55156;55064;54772;54471;54093;55533;55862;57278;58288;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;1
995;Cosmetics;Wholesale Trade Agents and Brokers;Coal and other minerals and ores;makeup:46.15, beauty:6.92, wholesale trade:3.85, amenity:3.08, hair care:4.62, confectionery:6.15, hair color:4.62, drug:4.62, convenience store:5.38, hair:4.62, personal care:3.85, beauty salon:1.54, raw material:4.62, manufacturing:0.77, cosmetic:9.23, mineral:3.85, paypal:5.38, brokerage:2.31, art:4.62, skin care:40.0, spa:4.62, restaurant:1.54, health:0.77, store:3.08, technology:4.62, department stores:5.38, beauty products:5.38, fragrance:41.54, hotels:1.54, general merchandise store:6.15, drug stores:3.85, aging:19.23, accessory:1.54, wine:2.31, salon:4.62;425120.0;425120, 446120;5052.0;5052, 5087;> 10000;33054.0;> 1000000000;6286900000.0;1872.0;Lifestyle>BeautyandCosmetics;430000.0;530000.0;580000.0;360000.0;460000.0;460000.0;31442;28138;34924;8831;7653;7581;7779;7769;7869;7801;9299;9553;9607;9821;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0
996;;Security Systems Services (except Locksmiths);Security systems services;alarm monitoring:0.66, alarm system:8.38, security:0.15, wireless security:0.74, safety:7.94, cellular:0.44, security system:0.44, wireless:16.76, home security:70.0, dodj events:0.44, no contract:1.18;561621.0;561621;7382.0;7382;500 - 1000;817.0;100000000 - 200000000;110948702.0;2006.0;Finance>BankingCreditandLending;2500000.0;4150000.0;4850000.0;4250000.0;2500000.0;2800000.0;105900;86701;135195;203170;208882;207851;205156;207599;208834;207596;244143;253514;264002;264261;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;3
997;Telecommunications;Telecommunications;Radiotelephone communication;management consulting:0.57, delivery:0.57, wi-fi:3.43, virtual private branch exchange:18.86, voicemail:12.86, software:0.29, telecommunications service:2.29, grasshopper virtual phone:133.71, mobile application development:6.86, directory:1.43, telecommunication:1.14, hosted private branch exchange:2.57, sales and marketing:1.43, music:0.57, general management consulting services:2.29, telecommunication service:1.71, phone system:70.0, phone service:15.43, fax:4.29, small business:1.14, citrix:2.29, hardware:0.86;517.0;517, 541611;4812.0;4812, 8742;50 - 200;65.0;10000000 - 50000000;25514581.0;2003.0;ComputersElectronicsandTechnology>ComputersElectronicsandTechnology;520000.0;500000.0;510000.0;520000.0;450000.0;440000.0;38518;25792;34338;88303;83186;76775;78368;78404;79627;75995;85709;86812;85070;85245;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;1
998;Retail;Miscellaneous Store Retailers;Hardware;lamp shade:7.54, wholesale trade:5.8, lamp shades:6.38, retail:3.48, sales:0.58, wiring:0.43, hardware stores:1.3, furniture:6.96, decor:7.25, design:0.58, electrical contractor:0.87, heating:0.29, kitchen:1.74, durable goods:4.64, bathroom:5.22, table:1.74, hardware:0.87, energy:1.45, home furnishings store:5.8, ceiling:12.17, art:2.32, chandelier:16.23, retailer:10.14, ceiling fans:10.43, designer:7.39, store:5.8, lighting:40.0, plumbing:0.29, electrical contractors:0.43, fixture:6.52, contractors:0.29, nursery:0.72, outdoor lighting:11.59, lighting fixture:4.64, storefront:3.48;453.0;238210, 42, 4236, 44, 442, 442110, 4422, 44229, 442299, 444130, 453, 811411;5072.0;1711, 50, 5021, 5072, 59, 599, 7699;1000 - 5000;1552.0;200000000 - 1000000000;416682842.0;1976.0;HomeandGarden>HomeandGarden;2400000.0;2300000.0;2250000.0;2600000.0;2200000.0;2250000.0;512215;537949;490144;180499;177850;176895;173870;177049;178851;177100;211787;220528;230418;231015;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;1
999;Higher Education;Colleges, Universities, and Professional Schools;Colleges and universities;college:2.86, moodle:6.43, education:7.14, information technology:5.71, educational program:4.29, health service:0.71, university:20.0, mental health:0.71, social assistance:0.71, teaching:2.14, technology:2.14, forensic:8.57, professional school:3.57, colleges and university:5.0, research:1.43, community engagement:5.71, universities:2.86, psychology:7.14, schools:2.86, scholarship:8.57, php:2.14, health care:0.71;611310.0;61, 611, 611310, 62, 813920;8221.0;80, 8221, 8621;200 - 500;429.0;50000000 - 100000000;72014090.0;2001.0;ScienceandEducation>UniversitiesandColleges;160000.0;140000.0;90000.0;130000.0;130000.0;150000.0;4630;6403;6864;86214;95058;97178;99711;101540;100869;95782;105019;101356;106596;106458;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0
1000;Wholesale;Household Appliances and Electrical and Electronic Goods Merchant Wholesalers;Wholesale Trade - Durable Goods;loan:2.76, commercial mortgage:2.76, wholesale trade:5.17, consumer products:5.17, mortgage loan:2.41, leasing:0.69, security:0.69, mortgage:13.79, construction:3.79, investing:2.76, closing service:31.03, durable goods:8.28, financial service:30.0, household appliances and electrical and electronic goods merchant wholesalers:10.34, title insurance:24.83, construction service:1.72, household good:8.28, real estate:4.14, commercial and institutional building:3.1, investment:0.69, engineering:0.69, commercial real estate investment:6.9, rental:6.21, sale:12.41, investment management:22.76, home builders:2.07, finance:7.59, commercial real estate:15.52;4236.0;236220, 4236, 53, 531;50.0;1531, 50, 65;> 10000;11626.0;> 1000000000;1731048889.0;1991.0;BusinessandConsumerServices>RealEstate;1400000.0;1300000.0;1300000.0;1650000.0;1300000.0;1100000.0;107188;87073;79762;56270;62184;63682;63428;62478;59754;56338;62338;64645;65932;65687;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;1
1001;Wholesale;Apparel, Piece Goods, and Notions Merchant Wholesalers;Wholesale Trade - Nondurable Goods;snowboarding:11.43, online community:8.57, action sport:80.0, discount:4.29, apparel:21.43, distribution:4.29, luxury good:7.14, wholesaling:4.29, manufacturing:4.29, branded apparel:57.14, sporting goods store:5.71, delivery:2.86, footwear:60.0, textile:4.29, retail store:7.14, store:2.86, department stores:10.0, shoes:22.86, framework:7.14, channels:5.71, china:4.29, clothing:4.29, outerwear:11.43, skateboarding:12.86, accessory:17.14, content management system:11.43, snowboard:30.0, fashion:4.29;4243.0;315210, 4243;51.0;2381, 51;5000 - 10000;5700.0;200000000 - 1000000000;239009537.0;1969.0;;1000000.0;1050000.0;1050000.0;950000.0;960000.0;998539.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;True;False;True;True;True;True;True;True;True;8
1002;Consumer Electronics;Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing;Radio, television, and electronic stores;electronics:0.8, consumer electronics:1.2, wall street:1.4, android:6.4, consumer products:1.0, communications equipment:1.4, ios:6.4, sales:1.0, radio:0.8, network:1.2, computer:0.4, journal:1.0, shipping:6.4, luggage:1.0, manufacturing:0.2, energy:1.6, television:0.8, retail store:1.0, wallets:2.8, store:1.2, technology:1.0, purses:1.4, bluetooth:70.0, software stores:2.6, backpack:1.4;33341.0;33341, 33441, 443142, 541511, 541990;5731.0;5731, 7299, 7371;50 - 200;168.0;10000000 - 50000000;10726576.0;2012.0;ComputersElectronicsandTechnology>ConsumerElectronics;1000000.0;1050000.0;1050000.0;950000.0;840000.0;990000.0;52359;49362;41666;6759;5838;5388;4827;4619;4285;3966;4337;8251;1246;1638;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;True;False;False;5
1003;Information Services;Other Information Services;Information retrieval services;fraud prevention:30.0, business to business:23.33, enterprise solution:23.33, mobile application development:13.33, directory:33.33, sharing economy:33.33, identity verification:110.0, graph database:43.33, people search:33.33, data service:23.33, fraud detection:20.0, criminal:16.67, kitchen:10.0, big data:16.67, wired telecommunications carrier:33.33, internet:6.67, online advertising:20.0;5191.0;517110, 5191;7375.0;7372, 7375;200 - 500;244.0;10000000 - 50000000;32512742.0;1997.0;ReferenceMaterials>PublicRecordsandDirectories;33000000.0;30200000.0;34200000.0;34400000.0;30100000.0;26500000.0;714892;638985;654190;167338;165278;164779;161717;163632;164720;164031;197471;206260;216498;216857;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;1
1004;Wholesale;Household Appliances and Electrical and Electronic Goods Merchant Wholesalers;Wholesale Trade - Durable Goods;property insurance:37.89, financial service:30.0, household appliances and electrical and electronic goods merchant wholesalers:10.53, wholesale trade:5.26, household good:8.42, real estate:1.05, recreation:1.05, commercial and institutional building:4.74, condominium:2.63, property and casualty insurance:37.89, consumer products:5.26, engineering:1.05, title service:42.63, sales:4.21, rental:0.53, townhomes:7.37, mortgage loan:3.68, leasing:1.05, construction:1.05, home builders:3.16, durable goods:8.42, mortgage banking:4.74;4236.0;23611, 236220, 4236, 53, 531, 531210, 53131, 54, 541310;50.0;1531, 50, 65, 6531, 7389, 8712;1000 - 5000;2005.0;200000000 - 1000000000;649806319.0;1981.0;BusinessandConsumerServices>RealEstate;1000000.0;390000.0;410000.0;390000.0;510000.0;640000.0;38366;36530;23237;35204;43294;42813;42107;41653;40253;38983;42352;42321;44143;44080;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;2
1005;Retail;Retail Trade;Miscellaneous Retail;jewelry:21.43, appliance:11.43, gift card:20.0, gift registry:28.57, apparel:21.43, store:20.0, cole:10.0, department stores:20.0, shoes:34.29, retail:8.57, handbag:25.71, consumer merchandise:8.57, trade:2.86, bedding:8.57, home accessory:22.86, shipping:11.43, cosmetic:17.14, clothing:21.43, accessory:5.71, fashion:8.57, toy:22.86;44.0;44;59.0;59;;1155.5;> 1000000000;1051000000.0;1996.0;EcommerceandShopping>Marketplace;1000000.0;1050000.0;1050000.0;1900000.0;3300000.0;4200000.0;205556;119241;102072;49061;46550;46019;45525;45251;45765;44811;46898;47448;48627;48752;False;False;False;False;False;False;False;False;True;True;False;False;True;False;True;True;True;False;False;False;6
1006;Retail;Miscellaneous Store Retailers;Miscellaneous Retail;gift:0.13, lingerie:23.13, chemises:0.48, lotions:0.31, panties:33.04, pants:0.31, retail store:0.22, robes:0.4, store:20.0, beauty products:0.31, retail:0.09, loungewear:0.44, specialty retail:0.22, shirts:0.18, hosiery:0.4, clothing:14.93, tank:0.22, accessory:0.18, leggings:0.4, fashion:0.13;453.0;4243, 424330, 44, 453;59.0;51, 5137, 59;;1155.5;;453430000.0;1990.0;Lifestyle>FashionandApparel;530000.0;560000.0;610000.0;440000.0;350000.0;410000.0;1028;3647;1931;0;0;0;0;0;0;0;165;0;0;0;False;False;False;False;False;False;False;False;True;True;True;True;False;False;False;False;False;False;False;False;4
1007;Management Consulting;Marketing Consulting Services;Business services, nec;patent:50.0, convention center:3.68, writers:7.89, store:2.11, trade show:13.16, sales:3.16, network:3.16, marketing:0.53, bank:1.58, illustrators:12.63, attorney:4.74, manufacturing:0.53, submission:3.16, trademark:3.16, exposition:14.74, licensing:2.63;541613.0;44, 54, 5411, 541613, 541990;7389.0;59, 7299, 7389, 8111, 8742;200 - 500;284.0;50000000 - 100000000;83697029.0;1984.0;BusinessandConsumerServices>BusinessServices;70000.0;55000.0;80000.0;95000.0;95000.0;100000.0;4336;5788;3185;30544;36043;36674;37979;38614;38456;37117;42898;42669;41812;41619;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;2
1008;Higher Education;Colleges, Universities, and Professional Schools;Colleges and universities;college:2.0, art:1.0, education:7.0, health science:70.0, distance education:4.5, university:18.0, continuing professional education:5.5, classroom:2.5, nursing:17.5, continuing education:2.5, professional school:5.0, colleges and university:7.0, certification:3.0, doctor:15.0, clinical:4.0, universities:4.0, orthopedic:6.0, athletic training:4.5, flex:36.0, physical therapy:17.5, health care:0.5, occupational therapy:21.0;611310.0;611, 611310;8221.0;8221;200 - 500;228.0;10000000 - 50000000;39552557.0;1979.0;ScienceandEducation>UniversitiesandColleges;520000.0;390000.0;360000.0;350000.0;370000.0;360000.0;8037;9560;9082;89258;91343;89254;79967;79744;81262;76163;88904;92375;89196;89084;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0
1009;Banking;Depository Credit Intermediation;Depository Institutions;retail lending:2.2, online banking:4.75, retirement:0.85, leasing:2.71, business banking:2.71, bank:30.0, commercial leasing:1.53, business lending:10.17, savings:0.68, plan:0.51, personal checking:3.73, retail banking:7.63, financials:1.02, consumer loans:2.37, savings account:5.93, certificates of deposit:1.36, lending:4.24, depository credit intermediation:1.53, national commercial banks:1.86, automated teller machine:3.05, investment:0.34, branches:4.24, treasury:7.12, deposit:8.14, consumer banking:29.83, business checking:3.39, organ banks:2.03, financial education:10.68, commercial real estate:5.08, money market account:1.53, branch banking:2.2, free checking account:2.03, loan:7.46, financial institution:0.85, personal banking:4.07, financial wellness:5.59, inventory:4.75, deposit product:1.53, retail:0.68, banking:7.12, security:1.36, wholesaling:4.07, depository:1.36, small business:0.68, home improvement:0.68, debt consolidation:0.68, commercial banking:5.93, real estate:0.85, data processing:0.34, health:0.17, blood:0.85, enterprise service:13.56, sale:1.36, commercial bank:1.69, equipment finance:10.68, auto finance:11.86, finance:2.37;5221.0;5221, 522110, 621991;60.0;60, 6021, 6029, 8099;5000 - 10000;6120.0;> 1000000000;1140000000.0;1987.0;Finance>BankingCreditandLending;1000000.0;3050000.0;2800000.0;3050000.0;3150000.0;2850000.0;84693;63428;64042;132436;128303;137177;152768;145925;156685;155799;173429;171343;168131;163152;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;1
1010;;Apparel, Piece Goods, and Notions Merchant Wholesalers;Wholesale Trade - Nondurable Goods;mittens:8.15, hats:2.22, consumer products:3.7, personal goods:7.41, apparel:2.22, vests:2.96, luxury good:1.85, sales:6.67, retail:6.67, youth:1.48, network:6.67, headwear:30.0, coats:5.19, gloves:2.22, wholesaling:30.0, manufacturing:3.7, jackets:11.11, delivery:6.67, retailer:16.67, shells:8.89, textile:1.11, retail store:18.52, designer:10.0, store:6.67, department stores:23.33, luxury:10.0, outerwear:41.48, accessory:9.63, neckwear:36.67;4243.0;4243;51.0;51;1000 - 5000;2660.0;200000000 - 1000000000;505893994.0;2013.0;Lifestyle>FashionandApparel;1000000.0;1050000.0;1050000.0;1850000.0;3300000.0;2700000.0;188166;115794;78359;3601;3109;3076;3119;3119;3162;3181;3396;3381;3824;3443;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;4
1011;Banking;Commercial Banking;Commercial banks, nec;insurance:0.95, issuing:3.81, financial service:2.86, commercial banking:2.38, entertainment:0.95, recreation:0.95, mastercard:6.67, banking:2.86, marketing:0.48, bank:30.0, fraud protection:10.48, commercial bank:2.38, compensation:2.38, credit card:26.19, finance:0.95;522110.0;52, 522, 5221, 522110, 522210;6029.0;60, 6029, 6141;500 - 1000;530.0;50000000 - 100000000;91785915.0;1984.0;Finance>BankingCreditandLending;14100000.0;13900000.0;14600000.0;13500000.0;12800000.0;12100000.0;101467;87654;44494;45751;33098;33704;35275;35472;36083;35790;45316;39645;39611;39597;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;1
1012;Retail;Supermarkets and Other Grocery (except Convenience) Stores;Groceries, general line;gourmet food:18.0, gift:7.31, delivery:4.13, baskets:16.19, gift card:0.44, staple:0.31, spa:0.19, fruit:11.25, gourmet:0.25, distribution center:0.44, gift basket:70.0, food:0.13, gourmet gift:20.63, coffee:0.25, holiday gift:2.25, wine:13.69, houdini:1.5, chocolate:0.94;445110.0;445110, 453220;5141.0;5141, 5947;200 - 500;230.0;10000000 - 50000000;25029766.0;1984.0;FoodandDrink>Groceries;1000000.0;1050000.0;1050000.0;90000.0;260000.0;1100000.0;12815;10216;12392;29603;26085;25743;24724;26237;26923;26351;26349;26575;26194;27515;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False;4
1013;;Animal Food Manufacturing;Grain Mill Products;meal:13.33, hotels:6.67, restaurant:6.67, dog food:90.0, leisure:10.0, dog:26.67, pet:20.0, food:13.33;31111.0;31111;204.0;204;10 - 50;34.0;;453430000.0;2015.0;PetsandAnimals>PetFoodandSupplies;110000.0;110000.0;90000.0;85000.0;120000.0;130000.0;8456;8328;9663;24299;23438;23004;22685;22517;22435;22566;25046;27356;27563;25419;True;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;4
1014;Computer Software;Computer Systems Design and Related Services;Computer Programming, Data Processing, And Other Computerrelated;computer systems design:0.45, software:0.23, computer programming:0.45, matchmaker:30.68, scientific:0.68, data processing:0.45, dating:60.0, internet:1.82, online dating:71.59;54151.0;54, 54151, 812990;737.0;4899, 737, 7389;1000 - 5000;4210.0;200000000 - 1000000000;557969046.0;1995.0;CommunityandSociety>RomanceandRelationships;30900000.0;29300000.0;31500000.0;32900000.0;27500000.0;28300000.0;344012;299207;301199;170203;167210;166149;162387;164278;165111;163593;197829;206679;216940;217340;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;2
1015;Hospital & Health Care;Medical and Diagnostic Laboratories;Medical laboratories;medical laboratories:1.28, doctor:0.64, vision:20.0, medical and diagnostic laboratory:1.28, laser:20.43, laboratory:1.28, patient:8.51, surgeon:20.21, technology:5.11, surgery:11.91, lasik:44.68;62151.0;62, 621111, 62151;8071.0;80, 8042, 8071;50 - 200;58.0;;453430000.0;1996.0;Health>Health;210000.0;200000.0;170000.0;210000.0;220000.0;180000.0;19674;18366;7340;160773;159314;158180;154984;157160;158505;157418;190614;186292;193170;193178;False;False;False;False;False;False;False;False;False;True;True;True;True;False;False;False;False;False;False;False;4
1016;Higher Education;Colleges, Universities, and Professional Schools;Colleges and universities;college:4.0, education:1.33, library:6.67, universities:5.33, marketplace:2.67, university:20.0, teaching:12.0, mentoring:16.67, professional school:6.67, colleges and university:9.33, research:8.0;611310.0;61, 611, 611310;8221.0;8221;1000 - 5000;1886.0;200000000 - 1000000000;306864210.0;1947.0;ScienceandEducation>UniversitiesandColleges;860000.0;730000.0;560000.0;660000.0;730000.0;680000.0;889;312;449;118308;110820;109906;111694;109839;107106;108386;134081;134837;127146;124020;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0
1017;Recreational Facilities and Services;Other Amusement and Recreation Industries;Membership sports and recreation clubs;group tour:1.1, tour bus:0.76, camping:6.9, wheel:0.28, book:3.72, hiking:26.07, tour:30.0, bike:15.45, meal:0.28, cruise:0.34, accommodation:0.21, family vacation:29.24, luxury:0.62, luxury vacation:0.62, travel:2.76, resort:0.28, active travel:17.38, luxury travel:0.55;7139.0;5615, 561510, 7139, 713940, 713990, 721;7997.0;4724, 70, 7991, 7997;500 - 1000;546.0;50000000 - 100000000;59533094.0;1979.0;TravelandTourism>TravelandTourism;1000000.0;1050000.0;1050000.0;170000.0;160000.0;190000.0;34248;27966;10713;54392;54077;53953;53104;52562;52784;51566;55289;55612;56756;56759;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False;4
1018;Printing;Printing;Commercial Printing;door:3.33, folders:11.67, branding:5.0, web design:3.33, greeting card:20.0, commercial service:6.67, mailing service:40.0, postcard:40.0, brand marketing:26.67, shirts:6.67, design:3.33, stationery:10.0, small business:3.33, plan:5.0, calendar:8.33, delivery:13.33, email marketing:16.67, brochure:20.0, coating:8.33, rack card:16.67, printer:6.67, printing services:30.0, vertical marketing:21.67, designer:5.0, magnet:20.0, flyer:8.33, marketing:6.67, ppc advertising:20.0, envelope:20.0, manufacturing facility:10.0, presses:11.67, commercial printing:8.33, logo design:16.67, printing solution:11.67, poster:8.33, business card:41.67;32311.0;3231, 32311, 323120;275.0;275, 2789;50 - 200;154.0;10000000 - 50000000;28412529.0;2003.0;BusinessandConsumerServices>BusinessandConsumerServices;210000.0;200000.0;190000.0;200000.0;210000.0;120000.0;55991;48716;31201;158897;131338;125937;121221;119456;118653;116465;126080;126782;128787;129307;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;2
1019;Furniture;Furniture and Related Product Manufacturing;Furniture;mattress:60.0, delivery:1.43, home furnishing:4.29, bedding:4.29, furniture:2.14, manufacturing:0.71, luxury:12.86, retail store:3.57, store:1.43, white glove:6.43;337.0;337, 423210, 44, 442110, 811411;5021.0;5021, 59, 7699;50 - 200;178.0;10000000 - 50000000;37011931.0;1996.0;HomeandGarden>Furniture;310000.0;270000.0;270000.0;270000.0;310000.0;310000.0;25093;18917;15372;191515;205195;205310;202169;204473;205583;202214;244220;252028;261353;261284;False;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;False;False;False;False;3
1020;Retail;Furniture and Home Furnishing Merchant Wholesalers;Wholesale Trade - Durable Goods;pet food:6.15, steel:3.08, mirror:7.69, canisters:8.46, wholesale trade:7.69, compost:6.15, pails:7.69, cans:73.85, bar:1.54, paper:2.31, wholesaling:2.31, design:0.77, manufacturing:0.77, fingerprint:6.15, laundry hampers:10.77, kitchen:2.31, bullet:6.15, durable goods:6.15, bathroom:3.08, mat:4.62, counter top:5.38, recycling:7.69, pumps:46.15, trays:5.38, technology:0.77, houseware:12.31, plastic:4.62, toilet:10.77, coffee:3.08, grocery:7.69, brushes:5.38, sensor:50.0, trash bags:9.23, cabinet:6.15, accessory:1.54, soap:9.23;4232.0;42, 4232, 423990, 44, 811411;50.0;50, 5099, 59, 7699;50 - 200;163.0;10000000 - 50000000;48470685.0;2001.0;HomeandGarden>HomeandGarden;220000.0;300000.0;340000.0;280000.0;260000.0;360000.0;40707;35102;47146;18690;18453;18727;18569;18388;17784;17631;18401;19042;19368;19443;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;2
1021;Retail;Retail Trade;Miscellaneous Retail;variety stores:3.61, mental health:0.56, discount:1.67, social assistance:1.39, outpatient:4.44, alcoholic beverages:2.22, merchandising:1.39, retail:20.0, sales:0.56, drug:30.0, supermarket:6.67, general purpose:2.5, health practitioners:6.11, wholesaling:2.5, farming:2.5, general merchandise:20.0, substance abuse:2.78, boot:1.67, food service:2.78, pharmacies:40.0, beer:1.11, health care:1.39, art:1.11, health service:1.39, retailer:2.78, restaurant:3.33, merchandiser:5.0, retail store:5.56, merchant:4.17, classified:6.67, drinking places:5.56, store:15.56, department stores:9.72, food:7.78, sale:0.56, trade:10.0, channels:6.67, general merchandise store:22.22, drug stores:50.0, grocery:15.28, clothing:5.0, clinic:0.56, groceries:7.78, accessory:1.67, dairy:5.0, wine:2.5;44.0;423450, 423910, 424330, 44, 4451, 445110, 446110, 446120, 452, 4521, 45211, 452990, 453, 4539, 454390, 62, 621399, 621420, 722, 722410, 722513, 722514, 811411, 812112;59.0;5047, 5087, 5122, 5137, 5141, 53, 5311, 5331, 5399, 541, 5812, 5813, 59, 599, 7231, 7699, 80, 8093;> 10000;360000.0;> 1000000000;1258661881.0;1902.0;EcommerceandShopping>Marketplace;140500000.0;222000000.0;258500000.0;141500000.0;128000000.0;175500000.0;10320594;10884651;14764359;474111;437318;427107;412298;410538;406690;397656;440232;462526;475627;478835;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;1
1022;Health, Wellness and Fitness;Pharmacies and Drug Stores;Drugs, proprietaries, and sundries;discount department stores:2.6, health service:0.2, farm product raw material merchant wholesaling:2.8, drinking places:44.0, department stores:2.8, food:17.6, drug:27.6, remediation service:53.2, medical laboratories:2.0, medical and diagnostic laboratory:2.0, laboratory:2.0, drug stores:49.0, wholesaling:0.6, farming:0.6, raw material:1.2, scales:57.4, scanner:49.2, hospital:0.4, pharmacies:40.0, food service:44.0, waste management:45.6;446110.0;325412, 423450, 424590, 44, 4451, 445120, 445299, 446110, 446120, 45211, 452111, 541921, 561920, 562, 62, 621399, 6214, 621420, 62151, 622, 722, 8111, 811111, 812112, 923130;5122.0;5047, 5087, 5122, 5159, 5311, 541, 5411, 59, 7221, 7231, 7389, 75, 7538, 80, 8071, 8093, 9441;> 10000;30000.0;> 1000000000;1904887782.0;1969.0;Health>Pharmacy;41900000.0;41400000.0;48900000.0;49500000.0;46200000.0;61000000.0;801518;900195;1118145;166736;164843;164159;161396;163736;164829;163042;197348;206716;217046;216703;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;1
